-51163.673783,730.446073,741.393162,-89029.000842,522.243620,392.046726
0.999477,0.006118,0.031757
-0.017019,0.934479,0.355611
-0.027500,-0.355966,0.934094
583
1.000000,0.000000,0.000000,0.000000,713.124340,596.704928,848.127158,596.181045
1.000000,0.000000,0.000000,0.000000,705.617047,567.943693,759.373280,565.585780
1.000000,0.000000,0.000000,0.000000,640.624554,583.088097,599.365476,583.586361
0.000000,1.000000,0.000000,0.000000,366.498393,661.877177,366.940904,484.378281
0.000000,1.000000,0.000000,0.000000,344.773842,639.376239,344.901965,598.122754
1.000000,0.000000,0.000000,0.000000,368.124624,484.504998,458.123869,484.765579
0.000000,0.022089,0.000000,0.977911,756.260915,342.063446,767.927020,302.695908
0.999975,0.000000,0.000025,0.000000,880.626564,597.357513,944.376299,597.487428
0.000000,1.000000,0.000000,0.000000,761.502642,151.878691,762.085141,210.635309
1.000000,0.000000,0.000000,0.000000,270.630683,594.988846,350.635465,595.703596
1.000000,0.000000,0.000000,0.000000,470.626442,669.821919,351.874580,669.608658
1.000000,0.000000,0.000000,0.000000,473.115703,596.199161,528.141756,597.090123
0.000000,1.000000,0.000000,0.000000,763.378267,213.120136,764.266555,259.377083
1.000000,0.000000,0.000000,0.000000,289.298583,847.900877,346.851689,852.187948
0.000000,0.501373,0.498627,0.000000,520.909815,661.859247,520.383582,610.588988
0.000000,1.000000,0.000000,0.000000,804.454919,208.125687,805.701279,63.114912
0.000000,1.000000,0.000000,0.000000,805.827118,545.629187,804.623420,244.374007
0.000000,1.000000,0.000000,0.000000,628.234363,569.375036,628.325949,294.374651
1.000000,0.000000,0.000000,0.000000,781.874099,578.038839,845.617123,577.372016
0.000000,1.000000,0.000000,0.000000,642.600877,250.649808,640.080368,324.399107
0.000000,1.000000,0.000000,0.000000,799.645398,465.627557,799.087420,251.872488
1.000000,0.000000,0.000000,0.000000,309.384606,583.450302,261.876748,582.956765
0.000000,1.000000,0.000000,0.000000,722.779060,559.372617,722.011204,268.124641
0.999998,0.000000,0.000002,0.000000,348.123124,457.018121,476.876257,457.191462
1.000000,0.000000,0.000000,0.000000,521.873260,295.167612,561.875811,295.255409
0.000000,1.000000,0.000000,0.000000,799.077892,249.372996,800.283663,70.622697
1.000000,0.000000,0.000000,0.000000,535.622340,579.258248,608.170121,577.605082
0.000000,1.000000,0.000000,0.000000,604.376606,571.874998,604.192765,445.625265
0.000000,1.000000,0.000000,0.000000,897.522118,610.610636,899.325989,691.876088
0.000000,1.000000,0.000000,0.000000,586.445787,336.874129,585.966587,573.125693
0.000000,1.000000,0.000000,0.000000,755.416683,556.870480,754.548882,356.874246
1.000000,0.000000,0.000000,0.000000,398.125183,298.144247,454.381987,297.608064
1.000000,0.000000,0.000000,0.000000,260.624854,576.888252,306.883017,577.399329
0.000000,1.000000,0.000000,0.000000,604.609077,440.636671,604.149455,400.627591
1.000000,0.000000,0.000000,0.000000,765.533436,562.817240,821.955867,559.500777
0.999888,0.000000,0.000112,0.000000,904.361209,588.657472,945.618411,588.976681
1.000000,0.000000,0.000000,0.000000,449.386273,656.040351,384.364369,655.162120
1.000000,0.000000,0.000000,0.000000,905.574681,776.331462,945.644623,777.362041
1.000000,0.000000,0.000000,0.000000,596.865521,585.151292,520.626887,584.220415
1.000000,0.000000,0.000000,0.000000,341.875000,579.375000,261.875000,579.375000
1.000000,0.000000,0.000000,0.000000,474.375076,171.219580,518.124916,171.214012
1.000000,0.000000,0.000000,0.000000,450.621190,662.672769,368.123072,662.278811
1.000000,0.000000,0.000000,0.000000,194.304158,705.915796,260.586457,708.963300
0.000000,1.000000,0.000000,0.000000,638.346547,569.374280,637.733468,380.622212
1.000000,0.000000,0.000000,0.000000,373.120285,232.526759,445.635484,231.955255
0.000000,1.000000,0.000000,0.000000,624.315101,568.125357,623.392196,413.123409
0.000000,1.000000,0.000000,0.000000,583.554419,574.376769,584.558650,330.625757
0.000000,1.000000,0.000000,0.000000,812.852650,465.625863,811.640764,83.125742
0.999991,0.000000,0.000009,0.000000,845.645183,564.333607,799.347883,563.610024
1.000000,0.000000,0.000000,0.000000,246.868079,722.931172,314.406133,723.373713
0.000000,1.000000,0.000000,0.000000,657.906985,264.369781,658.469627,375.629578
0.000000,1.000000,0.000000,0.000000,748.320608,554.374144,747.407356,345.628140
1.000000,0.000000,0.000000,0.000000,288.120520,748.451078,231.863965,747.678237
1.000000,0.000000,0.000000,0.000000,476.879483,176.028107,520.624073,175.541639
0.000000,1.000000,0.000000,0.000000,790.794337,654.375708,790.590410,703.124855
0.000000,1.000000,0.000000,0.000000,623.700877,410.629304,624.541702,298.126246
1.000000,0.000000,0.000000,0.000000,895.623887,749.246070,853.116263,749.613098
0.000000,0.989493,0.010507,0.000000,602.859561,664.376280,602.570307,604.377674
0.000000,1.000000,0.000000,0.000000,754.050123,308.122597,753.641011,150.626907
0.000000,0.999991,0.000009,0.000000,456.327369,486.866453,455.683122,528.145416
0.000000,1.000000,0.000000,0.000000,604.332596,390.624916,604.469128,321.872705
0.000000,1.000000,0.000000,0.000000,690.781203,239.370307,691.052415,320.627746
0.000000,1.000000,0.000000,0.000000,602.909626,326.872343,601.537393,438.120836
0.000000,1.000000,0.000000,0.000000,181.071825,358.106711,179.022872,588.121863
1.000000,0.000000,0.000000,0.000000,705.615467,574.140454,763.122082,571.803204
0.000000,1.000000,0.000000,0.000000,785.966116,551.875972,785.478296,95.626493
1.000000,0.000000,0.000000,0.000000,295.633581,950.806706,359.359528,947.797355
0.000000,1.000000,0.000000,0.000000,633.090750,531.874998,633.103562,354.374998
0.000000,0.987763,0.012237,0.000000,467.841032,653.124653,468.066788,468.126454
0.000000,1.000000,0.000000,0.000000,768.408616,254.405176,769.343858,206.874387
0.000000,0.999999,0.000001,0.000000,606.268566,491.873107,606.018795,571.876229
0.000000,1.000000,0.000000,0.000000,644.357248,323.123104,650.660497,264.111756
0.000000,1.000000,0.000000,0.000000,722.245515,266.877508,722.871729,174.364824
1.000000,0.000000,0.000000,0.000000,231.808159,710.275666,175.589488,706.103515
0.003947,0.000000,0.996053,0.000000,363.598527,450.656738,410.676436,433.264225
0.000000,0.930479,0.069521,0.000000,456.131311,76.873012,456.514209,174.376417
0.000000,1.000000,0.000000,0.000000,601.875000,444.375000,601.875000,571.875000
0.000000,0.311047,0.000000,0.688953,704.692690,219.250793,710.343207,176.837458
0.000000,1.000000,0.000000,0.000000,821.853327,548.118940,819.744260,120.623178
0.000000,1.000000,0.000000,0.000000,671.545379,343.169061,676.159759,246.780918
1.000000,0.000000,0.000000,0.000000,518.122833,368.296158,565.625152,368.200757
1.000000,0.000000,0.000000,0.000000,215.609837,775.277149,270.636311,776.202025
0.000000,1.000000,0.000000,0.000000,852.760217,116.844973,856.055859,76.807573
0.000000,1.000000,0.000000,0.000000,632.976414,346.874591,633.120846,294.374989
0.000000,1.000000,0.000000,0.000000,747.254604,333.125904,747.065072,150.624803
1.000000,0.000000,0.000000,0.000000,579.381602,869.712891,683.140836,867.685438
0.000000,1.000000,0.000000,0.000000,640.091440,325.603607,639.566383,369.377296
0.000000,1.000000,0.000000,0.000000,630.412346,425.625811,630.960508,569.378487
0.000000,1.000000,0.000000,0.000000,714.857036,646.865290,714.208915,698.122900
0.000000,1.000000,0.000000,0.000000,505.789747,571.874628,505.261779,338.122997
0.000000,1.000000,0.000000,0.000000,621.875000,495.625000,621.875000,554.375000
0.000000,1.000000,0.000000,0.000000,801.435811,238.126610,802.191840,444.378421
0.000000,1.000000,0.000000,0.000000,582.139776,336.872674,581.578981,574.374301
0.000000,1.000000,0.000000,0.000000,92.421386,586.879649,94.346382,360.624757
0.000000,1.000000,0.000000,0.000000,766.262157,376.868984,766.852383,439.375214
0.000000,1.000000,0.000000,0.000000,707.028163,563.117984,705.915624,340.623547
1.000000,0.000000,0.000000,0.000000,586.869184,902.867007,638.121315,901.711561
0.000000,1.000000,0.000000,0.000000,778.138193,421.875055,779.448310,106.870106
0.000000,0.735958,0.264042,0.000000,365.752213,930.638768,370.623844,885.624875
1.000000,0.000000,0.000000,0.000000,371.889247,177.480563,474.361938,175.069773
0.000000,1.000000,0.000000,0.000000,779.533183,548.130665,778.884610,423.121059
0.000000,1.000000,0.000000,0.000000,761.073589,285.619029,759.293266,151.876088
1.000000,0.000000,0.000000,0.000000,655.618768,1000.067579,773.132030,998.753823
0.000000,0.236748,0.000000,0.763252,855.895182,75.668295,865.066355,18.436092
0.000000,0.999960,0.000040,0.000000,651.031445,611.872944,651.334964,671.877732
0.000000,1.000000,0.000000,0.000000,690.703441,325.623275,691.720509,371.878397
1.000000,0.000000,0.000000,0.000000,566.872905,157.966338,516.865118,158.626798
